measId,measTimestamp,Position X, Position Y,Position Z,zoneId,Zonename,N,109,AIT-L15,aut-sams-1,bolyai_E4_floor3,Bosch_Telemetry,dd,doa2,doa200,doa203,doa207,doa208,doa6,EET_3,FRM,GEIAKFSZ,IITAP1,IITAP1-GUEST,IITAP2,IITAP2-GUEST,IITAP3,IITAP3-GUEST,info,info2,KEMA10,kemA4,KRZ,library114,TP-LINK_B2765A,UPC Wi-Free,UPC8902044,wireless
d80c6865-54a4-4750-9e0d-922f86e11ee5,40:26.0,11,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,100,-88,100,100,100,-93,100,-86,-80,-71,100,100,-65,100,100,100,-81,-79,-76,-75,-42,-42,100,-87,100,100,-86,100,100,100,100,100
705d79ea-f9ab-43bf-ad4f-833a75dec3f6,37:05.0,20,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,-83,-89,100,100,100,-83,100,-83,-81,-80,100,100,-82,100,-81,100,100,100,-64,-63,-68,-68,100,100,100,100,100,-82,100,100,100,100
23bba73d-0d48-4a6b-a073-ebcf3dfef614,53:23.0,2,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,100,100,100,100,100,100,100,100,-85,100,100,100,-78,100,100,100,100,100,-74,-79,-62,-61,100,100,100,100,100,100,100,100,100,100
91fc6108-0859-477e-98e4-edf5734bfdbd,41:02.0,10,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,100,-87,100,100,100,-89,100,100,100,-71,-89,100,-69,100,-86,100,100,100,-78,-78,-42,-42,100,100,100,100,-87,100,100,100,100,100
02008c87-3e95-4fc5-9f2f-037a2d027b9c,36:06.0,18,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,-85,-92,100,100,100,-86,100,100,-87,100,100,100,-67,100,-86,100,100,100,-74,-76,-53,-53,100,100,100,100,100,100,100,100,100,100
3b786996-705f-4daa-871f-e0aef97c9e8d,52:08.0,4,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,100,-94,100,100,100,100,100,100,100,-72,-88,100,-78,100,100,-88,-83,-83,-73,-71,-58,-60,100,100,100,100,100,100,100,100,100,100
7d2908bc-729a-489b-8a81-d30a85df0bf4,41:02.0,16,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,100,-81,100,100,100,-84,100,-79,-84,100,100,-90,-68,100,-83,-90,100,-89,-69,-69,-52,-52,100,100,100,100,100,-85,100,100,100,100
b0ca4765-7654-4b6c-bdd8-65c002311411,32:20.0,26,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,-71,100,100,100,100,-71,100,100,-67,100,100,100,100,100,-70,100,100,100,-62,-62,-63,-64,100,100,100,100,100,100,100,100,100,100
9349e003-9d44-43a8-be5e-192602b806bd,36:39.0,17,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,-85,-92,100,100,100,-86,100,-87,-87,100,100,100,-78,100,-90,100,100,100,-77,-77,-58,-56,100,100,100,100,-92,100,100,100,100,100
b2ddddfb-c81f-46a9-8330-d8400a8537aa,49:51.0,7,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,100,-77,100,100,100,100,100,-88,100,-70,-78,-86,-66,100,100,-87,-77,-76,-71,-72,-57,-57,100,100,100,100,-82,100,100,100,100,100
c92e3ee7-4664-4211-a2df-810e0f68efee,41:39.0,9,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,100,100,100,100,100,100,100,100,100,-71,-87,-87,-73,100,100,100,-87,100,-78,-78,-48,-48,100,100,100,100,-85,100,100,100,100,100
4990b7e2-32fe-4452-98a2-0814bc9face5,42:14.0,8,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,100,100,100,100,100,100,100,100,-92,-70,-85,100,-70,100,100,100,-89,-82,-81,-80,-53,-53,100,100,100,100,100,100,100,100,100,100
dca4cbb0-391b-4a32-8ed7-091865fb961e,39:18.0,18,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,-82,-75,100,100,100,-85,100,-86,-78,-73,100,-83,-71,100,-83,100,100,100,-62,-61,-56,-55,100,100,100,100,100,-83,100,100,100,100
e17a36ab-ff7c-40f5-b4da-e8a30d70cb21,30:27.0,27,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,-77,100,-89,100,100,-86,100,-82,-81,100,100,-89,-85,100,-77,100,100,100,-65,-65,-72,-70,100,100,100,100,100,-82,100,100,100,100
1214d084-4b7a-43a7-ba82-d618c3db0fab,39:51.0,12,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,100,-88,100,100,100,-86,100,100,-85,-76,100,100,-68,100,100,100,-89,100,-74,-74,-44,-44,100,-89,100,100,-87,100,100,100,100,100
61e33dd7-f0f3-416b-9ecc-605e40f3c1bb,43:29.0,6,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,100,100,100,100,100,100,100,100,100,-73,100,-90,-72,100,100,100,100,-86,-78,-78,-58,-57,100,100,100,100,100,100,100,100,100,100
e9349f3e-595d-413d-9b48-595636672cfa,46:29.0,1,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,100,100,100,100,100,100,100,100,100,-79,-89,100,-78,100,100,100,100,-85,-77,-76,-61,-61,100,100,100,100,-93,100,100,100,100,100
e4ac706f-6d99-44d0-a676-7e36fb22fee3,34:12.0,21,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,100,-89,100,100,100,-83,100,-82,-92,-73,100,100,-83,100,-83,100,100,100,-75,-75,-59,-59,100,100,100,100,100,-85,100,100,100,100
abb55a26-e393-4310-9cd7-36c8807c68f9,35:03.0,22,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,-74,-86,100,100,100,-66,100,-78,-75,100,100,-80,100,100,-74,100,100,100,-59,-58,-64,-66,100,100,100,100,100,-78,100,100,100,100
8c46b0a2-260c-4099-897c-95d97b7e37fe,44:41.0,4,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,100,100,100,100,100,100,100,100,100,-80,100,100,-84,100,100,100,100,100,-82,-84,-63,-63,100,100,100,100,100,100,100,100,100,100
2dd42973-7fba-45ae-b69c-fdc00498a631,32:18.0,24,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,-80,-92,100,100,100,-86,-93,-87,-86,-73,100,-87,-89,100,-79,-88,100,100,-71,-71,-62,-62,100,100,100,100,100,100,100,100,100,100
895af6c4-772f-42b9-a105-bf03d34b61e7,31:03.0,26,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,100,-93,100,100,100,-81,-93,-82,-75,-76,100,-88,100,100,-83,100,100,100,-65,-66,-67,-69,100,100,100,100,100,-82,100,100,100,100
ef8d4784-71ed-46f1-8e9d-bd98d2779980,35:34.0,19,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,-80,-90,100,100,100,-87,100,-83,-89,100,100,100,-71,100,-77,100,100,100,-69,-70,-52,-52,100,100,100,100,100,100,100,100,100,100
b40f8d16-cbca-47ab-9606-4df06afd86a5,32:51.0,23,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,-86,-92,100,100,100,100,100,-88,-87,100,100,-82,-81,100,-83,100,100,100,-67,-67,-64,-65,100,100,100,100,100,-85,100,100,100,100
480e0ea3-9d08-421f-9320-540ba441f003,43:38.0,14,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,-80,-77,100,100,100,-86,100,-82,-81,-68,100,-87,-71,100,-80,100,100,100,-79,-79,-47,-47,100,100,100,100,100,100,100,100,100,100
39307307-d5aa-41f6-9772-390534b6763b,48:42.0,8,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,100,-91,100,100,100,100,100,100,100,-73,-86,-85,-69,100,-86,-83,-80,-82,-74,-73,-52,-51,100,100,100,100,-78,100,100,100,100,100
2a7d01f8-b2da-4e01-8e17-61dcc595ce8f,47:12.0,10,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,100,-85,100,100,100,100,100,-90,100,-65,-89,-82,-68,100,100,-86,-77,-77,-78,-74,-46,-45,100,100,100,100,-81,100,100,100,100,100
ad52ea07-235f-4a65-93ed-458acd668237,44:39.0,13,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,100,-89,100,100,100,100,100,100,100,-66,-89,100,-55,100,-80,-90,-85,-84,-85,-73,-40,-39,100,100,100,100,-88,100,100,100,100,100
6860daf8-465c-432b-9f7f-9336346524ad,33:35.0,22,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,100,-93,100,100,100,-83,-92,-83,-85,-81,100,-89,-86,100,-88,100,100,100,-69,-70,-67,-66,100,100,100,100,100,-86,100,100,100,100
b800a602-6b4f-4d72-a16c-932f6fe1142c,44:08.0,5,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,100,100,100,100,100,100,100,100,-89,-78,100,100,-77,100,100,100,-87,100,-79,-78,-61,-60,100,100,100,100,-89,100,100,100,100,100
ab5d605c-a39b-490c-9981-6fd7d333f2ae,50:32.0,6,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,100,-93,100,100,100,100,100,100,-85,-76,-92,100,-70,100,100,100,-77,-77,-78,-78,-60,-60,100,100,100,100,-86,100,100,100,100,100
a7f5b846-826c-4a76-b412-c65c85f824d8,45:25.0,12,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,100,-83,100,100,100,100,100,100,100,-59,-92,100,-56,100,-87,100,-81,-81,-73,-74,-40,-40,100,100,100,100,-83,100,100,100,100,100
6e7ec25a-ecc2-40ee-9f7f-08add2d7de25,54:02.0,1,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,100,100,100,100,100,100,100,-86,100,-77,100,100,-77,100,100,100,100,100,-76,-76,-71,-70,100,100,100,100,100,100,100,100,100,100
fc7ef2cf-bd41-4901-b64c-598813208224,29:50.0,28,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,-80,100,-92,100,100,100,100,-80,-77,-83,100,-86,-88,100,-78,100,100,100,-65,-64,-72,-71,100,100,100,100,100,-86,100,100,100,100
1d61ea7a-dcc7-4b4f-a04e-0a5b760605bc,37:53.0,15,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,-88,-93,100,100,100,100,100,100,-84,-72,100,100,-79,100,-92,100,100,100,-76,-76,-55,-56,100,100,100,100,100,100,100,100,100,100
b0124402-88d7-43f5-b4f1-3966e8e3b386,42:53.0,7,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,100,100,100,100,100,100,100,100,-93,100,-90,100,-76,100,100,100,100,100,-81,-82,-56,-55,100,100,100,100,100,100,100,100,100,100
55357298-c6cb-4eb5-93a8-25ee3fec15be,42:40.0,15,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,100,-81,100,100,100,100,100,-85,-82,-70,100,-92,-77,100,100,100,100,100,-65,-65,-52,-52,100,100,100,100,100,-87,100,100,100,100
8f5478d2-e4d4-42a3-a9b6-26f604c342cd,46:13.0,11,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,100,-84,100,100,100,100,100,-90,-87,-67,-92,-85,-64,100,-82,-84,-80,-81,-75,-74,-42,-42,100,100,100,100,-81,100,100,100,100,100
eddeb049-0683-4fef-911a-cc0167cd0b1d,40:20.0,17,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,-86,-83,100,100,100,-86,100,-84,-80,-67,100,-85,-75,100,-82,100,100,100,-63,-62,-51,-51,100,100,100,100,100,-81,100,100,100,100
7c5c616b-38f7-4e3f-b751-c9854f2a4e4d,52:48.0,3,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,100,100,100,100,100,100,100,100,-81,-73,100,-86,-71,100,100,-85,100,-81,-70,-64,-57,-57,100,100,100,100,-88,100,100,100,100,100
88392ba9-74be-477b-9491-e7e3633fa3cd,33:01.0,25,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,-83,100,100,100,100,100,100,-82,-79,100,100,-80,100,100,-82,100,100,100,-64,-65,-68,-67,100,100,100,100,100,-84,100,100,100,100
d7fde1a8-df8a-4c59-8782-e7d596fd61b1,30:54.0,28,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,-69,-94,100,100,100,-82,100,-80,100,100,100,-87,100,100,-69,100,100,100,-59,-60,-63,-63,100,100,100,100,100,-79,100,100,100,100
2bd0bc7f-a1e1-44ed-b56a-a7c2975ee9a8,45:45.0,2,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,100,100,100,100,100,100,100,100,100,100,-88,100,-81,100,100,100,-86,100,-76,-74,-64,-64,100,100,100,100,-93,100,100,100,100,100
aed24d90-fcb7-4085-abfa-0b6ea265f412,47:58.0,9,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,100,-83,100,100,100,100,100,100,100,-59,-82,-80,-61,100,100,-85,100,-72,-74,-75,-44,-45,100,100,100,100,-76,100,100,100,100,100
16ba7f76-6a73-4456-8f72-58bc55f39b02,31:39.0,27,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,-73,-93,100,100,100,-78,100,-77,-65,100,100,-79,-84,100,-72,-89,100,100,-61,-61,-70,-69,100,100,100,100,100,-83,100,100,100,100
c9c14b4e-6114-41f5-b456-9f23614ef555,38:12.0,19,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,-84,-81,100,100,100,-84,100,-82,-76,100,100,100,-76,100,-87,100,100,100,-63,-63,-64,-64,100,100,100,100,100,-82,100,100,100,100
46aa0695-8d21-45cc-8fd8-2f8ecd272b77,39:11.0,13,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,100,-86,100,100,100,-86,100,100,-88,-74,-85,-91,-61,100,100,100,-85,-86,-74,-75,-42,-42,100,100,100,100,100,100,100,100,100,100
d860689f-9098-49f8-97a4-53dc99459b71,37:16.0,16,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,-86,-90,100,100,100,100,100,100,-90,-80,100,100,-72,100,-89,100,100,100,-76,-76,-58,-58,100,100,100,100,100,100,100,100,100,100
62ace2d6-9851-4790-87f6-01a49a09f45c,34:18.0,23,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,-79,-88,100,100,100,-73,100,-78,-76,100,100,-83,-85,100,-75,100,100,100,-60,-59,-65,-64,100,100,100,100,100,-77,100,100,100,100
5d403fdc-f142-4794-aa58-6d1745e03fc5,31:43.0,25,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,100,100,100,100,100,100,100,-84,100,-82,100,-89,-83,100,-82,100,100,100,-70,-69,-61,-61,100,100,100,100,100,100,100,100,100,100
e4c362cd-5532-4bae-96dc-a47dab852a13,47:48.0,14,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,-86,-92,100,100,100,100,100,100,-82,-78,-88,100,-63,100,-85,100,100,100,-74,-74,-48,-48,100,100,100,100,100,-88,100,100,100,100
b4e0fda1-afa7-40b1-9071-b52d9281184c,34:55.0,20,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,-85,-88,100,100,100,100,100,-88,-82,100,100,100,-75,100,-82,100,100,100,-70,-74,-58,-58,100,100,100,100,100,100,100,100,100,100
0121a549-cd3e-4be3-83ea-66c467a26f0c,35:56.0,21,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,100,-85,100,100,100,-82,100,100,-84,-70,100,-88,-84,100,-84,100,100,100,-62,-62,-66,-67,100,100,100,100,100,-83,100,100,100,100
610dd43e-451d-499b-9e7f-309e63cabdea,51:16.0,5,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,100,-85,100,100,100,100,100,-82,-84,-66,100,-88,-73,100,100,100,-85,-85,-73,-71,-50,-51,100,100,100,100,-83,100,100,100,100,100
f1e1e0e5-abf7-43af-a2fb-6db298f25a63,45:11.0,3,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,100,100,100,100,100,100,100,100,100,-77,-88,100,-78,100,100,100,-90,-82,-76,-76,-62,-63,100,100,100,100,-92,100,100,100,100,100
8027b3db-bd73-4748-949f-3863c4e8db57,33:34.0,24,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,-81,-91,100,100,100,-77,100,-81,-81,100,100,100,-87,100,-81,100,100,100,-64,-65,-71,-71,100,100,100,100,100,-83,100,100,100,100
7a3010f1-3834-4c72-9a10-e1c2c67fab70,29:24.0,28,16,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,-72,-92,100,100,100,-79,100,-80,-72,100,100,100,100,100,-83,100,100,100,-57,-56,-67,-66,100,100,100,100,100,-82,100,100,100,100
0d76f76b-8966-4f22-90d1-6a8334359369,31:33.0,21,17,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,-87,-85,100,100,100,-91,100,-83,-84,-86,100,100,-83,100,-83,100,100,100,-77,-78,-69,-69,100,100,100,100,100,-87,100,100,100,100
c670cadd-4bc3-4c9a-b1d4-189b76e6d0d6,28:35.0,23,16,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,100,-92,100,100,100,-83,100,-87,100,100,100,100,-85,100,-88,100,100,100,-65,-65,-70,-71,100,100,100,100,100,-86,100,100,100,100
401b1e38-1ee9-4edd-bb5e-58890b492f05,23:23.0,28,17,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,-86,100,100,100,100,-87,100,-81,-81,100,100,100,100,100,-87,100,100,100,-75,-75,-78,-77,100,100,100,100,100,-90,100,100,100,100
b886bb90-0675-4fc4-ad7e-3fea231d5e44,26:51.0,25,17,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,100,-87,100,100,100,100,100,-88,-84,100,100,100,-86,100,-83,100,100,100,-80,-78,-79,-78,100,100,100,100,100,100,100,100,100,100
e24b04b2-bedd-45f5-8ef9-b5cdf4ee8af1,25:53.0,26,17,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,-84,100,100,100,100,-83,100,-87,-80,100,100,100,100,100,-87,100,100,100,-73,-77,-77,-78,100,100,100,100,100,100,100,100,100,100
352aadf1-5a55-462d-9282-942c185bc859,26:14.0,25,18,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,-80,-92,100,100,100,-79,100,-84,-78,100,100,100,-85,100,-84,100,100,100,-68,-68,-70,-73,100,100,100,100,100,100,100,100,100,100
f51b28e2-aeb1-4e8a-8d5f-0893120e962d,27:51.0,24,17,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,-91,-88,100,100,100,100,100,100,-87,100,100,100,100,100,-87,100,100,100,-70,-69,-67,-67,100,100,100,100,100,100,100,100,100,100
7a026db5-2644-4f16-9512-7a2854b1756c,24:58.0,27,17,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,100,100,100,100,100,100,100,-84,-77,100,100,100,100,100,-84,100,100,100,-69,-69,-78,-79,100,100,100,100,100,-87,100,100,100,100
c41a1c4d-1ad9-4da9-bd93-6b3ea0c220d5,26:15.0,26,15,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,100,-89,100,100,100,-84,100,100,100,100,100,100,100,100,-84,100,100,100,-58,-59,-68,-69,100,100,100,100,100,-80,100,100,100,100
87a6d8a3-a052-4e84-bd5b-7eaaf1e5b3fa,26:55.0,26,18,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,100,100,100,100,100,-86,100,100,-83,100,100,100,100,100,-87,100,100,100,-71,-70,-72,-73,100,100,100,100,100,-85,100,100,100,100
eb537058-86e9-4c3d-a199-50ee3cb0f147,29:36.0,24,16,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,100,-87,100,100,100,-85,100,-85,-82,100,100,100,-85,100,-84,100,100,100,-64,-63,-75,-76,100,100,100,100,100,100,100,100,100,100
7590e75a-e63a-46a5-ad71-b7cec8dd86c0,30:26.0,26,16,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,-81,-91,100,100,100,100,100,-80,-79,100,100,100,-81,100,-82,100,100,100,-66,-66,-74,-75,100,100,100,100,100,100,100,100,100,100
3f8306d7-2c3a-4415-ae3f-280fe68e04fe,28:18.0,28,18,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,100,-85,100,100,100,-72,100,-78,-76,100,100,-86,100,100,-83,100,100,100,-67,-68,-68,-69,100,100,100,100,100,-82,100,100,100,100
e9f9470c-b708-403a-8be0-3b0026c77926,25:33.0,25,15,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,100,-87,100,100,100,-87,100,-81,-77,100,100,100,-89,100,-87,100,100,100,-62,-61,-68,-68,100,100,100,100,100,-81,100,100,100,100
db0df66f-9749-4493-b510-b42ffa90f65a,25:34.0,24,18,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,-89,-93,100,100,100,-78,100,-84,-89,100,100,100,100,100,-86,100,100,100,-75,-75,-70,-69,100,100,100,100,100,-84,100,100,100,100
d3b574af-4112-4748-ac4d-4ae42b42b3a6,27:03.0,27,15,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,-80,-85,100,100,100,-83,100,-78,-77,100,100,100,-86,100,-78,100,100,100,-57,-58,-72,-71,100,100,100,100,100,-89,100,100,100,100
2bebfbda-7931-41ee-a5d8-d77f93f3dd13,29:55.0,27,16,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,-82,-84,100,100,100,-81,100,-77,-85,100,100,100,-82,100,-83,100,100,100,-63,-62,-72,-71,100,100,100,100,100,100,100,100,100,100
469bc16b-05d4-4df6-9584-55047894031d,27:10.0,21,16,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,-83,-80,-80,100,100,100,100,100,100,100,100,100,100
8d6be3ec-caa2-4c27-8973-c53f1364661f,23:11.0,22,15,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,100,-83,100,100,100,100,100,-81,-81,-81,100,100,-82,100,-81,100,100,100,-61,-60,-69,-69,100,100,100,100,100,-88,100,100,100,100
5e82c110-8e42-4289-b031-dc40df535252,29:21.0,23,17,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,-89,-88,100,100,100,100,100,-91,100,100,100,100,-93,100,-90,100,100,100,-77,-77,-72,-72,100,100,100,100,100,100,100,100,100,100
101962eb-5e5a-40fa-bdde-61623188f59f,30:40.0,22,17,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,100,-84,100,100,100,-88,100,-88,-89,100,100,100,-84,100,-81,100,100,100,-66,-67,-67,-67,100,100,100,100,100,100,100,100,100,100
3929add0-16fc-4edf-8c70-2dc2ba86d84f,27:46.0,22,16,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,100,-87,100,100,100,-86,100,-85,-83,-86,100,100,100,100,-86,100,100,100,-68,-69,-75,-74,100,100,100,100,100,100,100,100,100,100
ac90fa77-3616-442a-8a4a-666b8443b6fb,32:45.0,21,18,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,-85,-85,100,100,100,-86,100,-92,-89,100,100,100,-81,100,-83,100,100,100,-73,-74,-69,-69,100,100,100,100,100,-80,100,100,100,100
5dccbfc2-1115-4170-8852-46be1c2af4a8,22:20.0,21,15,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,100,-77,100,100,100,-89,100,-83,-87,-86,100,100,-88,100,-82,100,100,100,-63,-64,-69,-68,100,100,100,100,100,-87,100,100,100,100
d6fef7d0-5046-40e3-a664-57f5dc8084b0,24:57.0,23,18,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,-86,-86,100,100,100,-81,100,-84,-85,100,100,100,-84,100,-80,100,100,100,-77,-75,-70,-69,100,100,100,100,100,100,100,100,100,100
61631052-66b7-4fe6-9020-5b4aef455693,27:38.0,27,18,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,100,-87,100,100,100,-79,100,-83,-78,100,100,100,100,100,-80,100,100,100,-62,-61,-69,-70,100,100,100,100,100,-82,100,100,100,100
35213af6-fb15-461c-b082-a4c8aa567e42,23:48.0,23,15,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,-83,-77,100,100,100,-80,100,-81,-80,100,100,100,-83,100,-82,100,100,100,-66,-65,-72,-72,100,100,100,100,100,-87,100,100,100,100
b6db9a39-9496-4450-99e5-5a3bc606eb8e,27:45.0,28,15,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,100,100,100,100,100,100,100,-83,-76,100,100,100,100,100,-80,100,100,100,-56,-56,-73,-72,100,100,100,100,100,100,100,100,100,100
9819a85c-bb11-4a35-a381-98d442cceb1a,30:28.0,25,16,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,-85,-89,100,100,100,-87,100,-89,-93,-86,100,100,-87,100,-81,100,100,100,-77,-77,-85,-85,100,100,100,100,100,-88,100,100,100,100
c3922b7d-95ab-49d0-b6e7-bfb6bfd722d6,24:28.0,24,15,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,-79,-90,100,100,100,-84,100,-84,-82,100,100,100,100,100,-87,100,100,100,-62,-63,-75,-76,100,100,100,100,100,-84,100,100,100,100
b0bf3fe7-3c62-472d-9132-ae1784e646d9,24:16.0,22,18,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,-83,-86,100,100,100,-85,100,100,100,-88,100,100,-84,100,-84,100,100,100,-80,-80,-77,-77,100,100,100,100,100,100,100,100,100,100
8bd13a2e-3b29-40a9-9db0-414fabb68236,55:36.0,37,25,4.4,5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d,Lab 101,100,100,100,100,100,-86,100,-75,-84,100,100,100,100,100,-82,100,100,100,-58,-57,-86,-84,-88,100,100,100,100,-79,100,100,100,100
d79ab9b5-cf92-4341-9fd2-756b3546e135,13:50.0,33,25,4.4,5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d,Lab 101,100,100,-87,100,100,-86,100,-79,-78,100,100,100,100,100,-87,100,100,100,-65,-65,-86,-85,100,-90,100,100,100,-82,100,100,100,100
