measId,measTimestamp,Position X, Position Y,Position Z,zoneId,Zonename,meas X,meas Y,meas Z,N,109,AIT-L15,aut-sams-1,bolyai_E4_floor3,Bosch_Telemetry,dd,doa2,doa200,doa203,doa207,doa208,doa6,EET_3,FRM,GEIAKFSZ,IITAP1,IITAP1-GUEST,IITAP2,IITAP2-GUEST,IITAP3,IITAP3-GUEST,info,info2,KEMA10,kemA4,KRZ,library114,TP-LINK_B2765A,UPC Wi-Free,UPC8902044,wireless,00:16:53:4C:B1:F9,00:16:53:4C:B2:02,00:16:53:4C:B4:EB,00:16:53:4C:E9:1D,00:16:53:4C:F2:6A,00:16:53:4C:F5:2D,00:16:53:4C:F9:A4,00:16:53:4C:FA:60,00:16:53:4C:FA:67,48:5A:B6:54:35:DC,6B:C2:26:12:62:60,DANI 6B:C2:26:12:62:60,DM06082 48:5A:B6:54:35:DC,EV3 00:16:53:4C:E9:1D,EV3 00:16:53:4C:F2:6A,EV3 00:16:53:4C:FA:60,EV3 00:16:53:4C:FA:67,EV3BD 00:16:53:4C:F5:2D,IZE 00:16:53:4C:B1:F9,JOE 00:16:53:4C:F9:A4,MEGAROBOT 00:16:53:4C:B2:02,MrEv3 00:16:53:4C:B4:EB
ef8d4784-71ed-46f1-8e9d-bd98d2779980,35:34.0,19,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,0.585538566,-0.74029094,0.101688854,-80,-90,100,100,100,-87,100,-83,-89,100,100,100,-71,100,-77,100,100,100,-69,-70,-52,-52,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
b40f8d16-cbca-47ab-9606-4df06afd86a5,32:51.0,23,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,-0.672596335,-0.429868847,0.049140733,-86,-92,100,100,100,100,100,-88,-87,100,100,-82,-81,100,-83,100,100,100,-67,-67,-64,-65,100,100,100,100,100,-85,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
480e0ea3-9d08-421f-9320-540ba441f003,43:38.0,14,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,-0.937034249,-0.933098197,-0.024994794,-80,-77,100,100,100,-86,100,-82,-81,-68,100,-87,-71,100,-80,100,100,100,-79,-79,-47,-47,100,100,100,100,100,100,100,100,100,100,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39307307-d5aa-41f6-9772-390534b6763b,48:42.0,8,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,-0.652677417,-0.554048538,0.11272762,100,-91,100,100,100,100,100,100,100,-73,-86,-85,-69,100,-86,-83,-80,-82,-74,-73,-52,-51,100,100,100,100,-78,100,100,100,100,100,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2a7d01f8-b2da-4e01-8e17-61dcc595ce8f,47:12.0,10,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,1.250386119,-0.720710516,0.15431878,100,-85,100,100,100,100,100,-90,100,-65,-89,-82,-68,100,100,-86,-77,-77,-78,-74,-46,-45,100,100,100,100,-81,100,100,100,100,100,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad52ea07-235f-4a65-93ed-458acd668237,44:39.0,13,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,-0.913685679,-0.837858617,0.022218565,100,-89,100,100,100,100,100,100,100,-66,-89,100,-55,100,-80,-90,-85,-84,-85,-73,-40,-39,100,100,100,100,-88,100,100,100,100,100,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6860daf8-465c-432b-9f7f-9336346524ad,33:35.0,22,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,-0.834764659,-0.849987686,0.046478134,100,-93,100,100,100,-83,-92,-83,-85,-81,100,-89,-86,100,-88,100,100,100,-69,-70,-67,-66,100,100,100,100,100,-86,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
b800a602-6b4f-4d72-a16c-932f6fe1142c,44:08.0,5,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,1.097189188,-0.477765948,0.017855246,100,100,100,100,100,100,100,100,-89,-78,100,100,-77,100,100,100,-87,100,-79,-78,-61,-60,100,100,100,100,-89,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
ab5d605c-a39b-490c-9981-6fd7d333f2ae,50:32.0,6,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,0.511822522,-0.708214998,0.289503664,100,-93,100,100,100,100,100,100,-85,-76,-92,100,-70,100,100,100,-77,-77,-78,-78,-60,-60,100,100,100,100,-86,100,100,100,100,100,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a7f5b846-826c-4a76-b412-c65c85f824d8,45:25.0,12,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,-1.39757061,-0.888002455,0.069654576,100,-83,100,100,100,100,100,100,100,-59,-92,100,-56,100,-87,100,-81,-81,-73,-74,-40,-40,100,100,100,100,-83,100,100,100,100,100,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6e7ec25a-ecc2-40ee-9f7f-08add2d7de25,54:02.0,1,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,0.84205097,-0.913382828,0.169778258,100,100,100,100,100,100,100,-86,100,-77,100,100,-77,100,100,100,100,100,-76,-76,-71,-70,100,100,100,100,100,100,100,100,100,100,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fc7ef2cf-bd41-4901-b64c-598813208224,29:50.0,28,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,0.028359523,-0.511490405,0.01754206,-80,100,-92,100,100,100,100,-80,-77,-83,100,-86,-88,100,-78,100,100,100,-65,-64,-72,-71,100,100,100,100,100,-86,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1d61ea7a-dcc7-4b4f-a04e-0a5b760605bc,37:53.0,15,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,0.432934493,-0.641293764,0.095859148,-88,-93,100,100,100,100,100,100,-84,-72,100,100,-79,100,-92,100,100,100,-76,-76,-55,-56,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
b0124402-88d7-43f5-b4f1-3966e8e3b386,42:53.0,7,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,-1.234415412,-0.477570832,0.03569911,100,100,100,100,100,100,100,100,-93,100,-90,100,-76,100,100,100,100,100,-81,-82,-56,-55,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
55357298-c6cb-4eb5-93a8-25ee3fec15be,42:40.0,15,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,0.158101603,-0.816848636,-0.021735707,100,-81,100,100,100,100,100,-85,-82,-70,100,-92,-77,100,100,100,100,100,-65,-65,-52,-52,100,100,100,100,100,-87,100,100,100,100,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8f5478d2-e4d4-42a3-a9b6-26f604c342cd,46:13.0,11,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,2.638686895,-0.640329897,0.114876606,100,-84,100,100,100,100,100,-90,-87,-67,-92,-85,-64,100,-82,-84,-80,-81,-75,-74,-42,-42,100,100,100,100,-81,100,100,100,100,100,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eddeb049-0683-4fef-911a-cc0167cd0b1d,40:20.0,17,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,-0.487167627,-0.846077681,-0.043450896,-86,-83,100,100,100,-86,100,-84,-80,-67,100,-85,-75,100,-82,100,100,100,-63,-62,-51,-51,100,100,100,100,100,-81,100,100,100,100,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7c5c616b-38f7-4e3f-b751-c9854f2a4e4d,52:48.0,3,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,0.070465811,-0.729539633,0.062418811,100,100,100,100,100,100,100,100,-81,-73,100,-86,-71,100,100,-85,100,-81,-70,-64,-57,-57,100,100,100,100,-88,100,100,100,100,100,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88392ba9-74be-477b-9491-e7e3633fa3cd,33:01.0,25,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,0.120760083,-0.9872123,0.030293761,-83,100,100,100,100,100,100,-82,-79,100,100,-80,100,100,-82,100,100,100,-64,-65,-68,-67,100,100,100,100,100,-84,100,100,100,100,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d7fde1a8-df8a-4c59-8782-e7d596fd61b1,30:54.0,28,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,0.279695868,-0.897111416,0.076771893,-69,-94,100,100,100,-82,100,-80,100,100,100,-87,100,100,-69,100,100,100,-59,-60,-63,-63,100,100,100,100,100,-79,100,100,100,100,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2bd0bc7f-a1e1-44ed-b56a-a7c2975ee9a8,45:45.0,2,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,1.688654661,-0.344382226,0.062418811,100,100,100,100,100,100,100,100,100,100,-88,100,-81,100,100,100,-86,100,-76,-74,-64,-64,100,100,100,100,-93,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
aed24d90-fcb7-4085-abfa-0b6ea265f412,47:58.0,9,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,-2.455837965,-0.451751351,-0.156601876,100,-83,100,100,100,100,100,100,100,-59,-82,-80,-61,100,100,-85,100,-72,-74,-75,-44,-45,100,100,100,100,-76,100,100,100,100,100,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16ba7f76-6a73-4456-8f72-58bc55f39b02,31:39.0,27,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,0.098070621,-0.848629534,-0.04542328,-73,-93,100,100,100,-78,100,-77,-65,100,100,-79,-84,100,-72,-89,100,100,-61,-61,-70,-69,100,100,100,100,100,-83,100,100,100,100,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c9c14b4e-6114-41f5-b456-9f23614ef555,38:12.0,19,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,-0.030541183,-0.86511153,0.021735707,-84,-81,100,100,100,-84,100,-82,-76,100,100,100,-76,100,-87,100,100,100,-63,-63,-64,-64,100,100,100,100,100,-82,100,100,100,100,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46aa0695-8d21-45cc-8fd8-2f8ecd272b77,39:11.0,13,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,0.875256896,-0.530011237,0.106735669,100,-86,100,100,100,-86,100,100,-88,-74,-85,-91,-61,100,100,100,-85,-86,-74,-75,-42,-42,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
d860689f-9098-49f8-97a4-53dc99459b71,37:16.0,16,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,0.400863826,-0.57324487,0.104876943,-86,-90,100,100,100,100,100,100,-90,-80,100,100,-72,100,-89,100,100,100,-76,-76,-58,-58,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
62ace2d6-9851-4790-87f6-01a49a09f45c,34:18.0,23,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,0.065920435,-0.805291533,0.020405332,-79,-88,100,100,100,-73,100,-78,-76,100,100,-83,-85,100,-75,100,100,100,-60,-59,-65,-64,100,100,100,100,100,-77,100,100,100,100,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5d403fdc-f142-4794-aa58-6d1745e03fc5,31:43.0,25,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,-0.21986182,-0.398302495,-0.035073329,100,100,100,100,100,100,100,-84,100,-82,100,-89,-83,100,-82,100,100,100,-70,-69,-61,-61,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
e4c362cd-5532-4bae-96dc-a47dab852a13,47:48.0,14,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,1.217701077,-0.363310248,0.063406952,-86,-92,100,100,100,100,100,100,-82,-78,-88,100,-63,100,-85,100,100,100,-74,-74,-48,-48,100,100,100,100,100,-88,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
b4e0fda1-afa7-40b1-9071-b52d9281184c,34:55.0,20,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,0.574352264,-0.707701981,0.061148163,-85,-88,100,100,100,100,100,-88,-82,100,100,100,-75,100,-82,100,100,100,-70,-74,-58,-58,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0121a549-cd3e-4be3-83ea-66c467a26f0c,35:56.0,21,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,1.014095902,-0.935786486,0.051237166,100,-85,100,100,100,-82,100,100,-84,-70,100,-88,-84,100,-84,100,100,100,-62,-62,-66,-67,100,100,100,100,100,-83,100,100,100,100,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610dd43e-451d-499b-9e7f-309e63cabdea,51:16.0,5,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,1.330132723,-0.709875822,0.039978687,100,-85,100,100,100,100,100,-82,-84,-66,100,-88,-73,100,100,100,-85,-85,-73,-71,-50,-51,100,100,100,100,-83,100,100,100,100,100,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f1e1e0e5-abf7-43af-a2fb-6db298f25a63,45:11.0,3,20,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,0.989043057,-0.373701423,0.081784375,100,100,100,100,100,100,100,100,100,-77,-88,100,-78,100,100,100,-90,-82,-76,-76,-62,-63,100,100,100,100,-92,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
8027b3db-bd73-4748-949f-3863c4e8db57,33:34.0,24,19,4.4,544bbbff-2c9c-4d7f-aad5-1742e2f26935,1st Floor West Corridor,0.169520468,-0.858821809,0.02272336,-81,-91,100,100,100,-77,100,-81,-81,100,100,100,-87,100,-81,100,100,100,-64,-65,-71,-71,100,100,100,100,100,-83,100,100,100,100,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7a3010f1-3834-4c72-9a10-e1c2c67fab70,29:24.0,28,16,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,-0.104081638,-0.805370152,-0.041642576,-72,-92,100,100,100,-79,100,-80,-72,100,100,100,100,100,-83,100,100,100,-57,-56,-67,-66,100,100,100,100,100,-82,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
0d76f76b-8966-4f22-90d1-6a8334359369,31:33.0,21,17,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,2.107767105,-0.456544578,0.01754206,-87,-85,100,100,100,-91,100,-83,-84,-86,100,100,-83,100,-83,100,100,100,-77,-78,-69,-69,100,100,100,100,100,-87,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
c670cadd-4bc3-4c9a-b1d4-189b76e6d0d6,28:35.0,23,16,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,1.091799498,-0.590965748,-0.072599448,100,-92,100,100,100,-83,100,-87,100,100,100,100,-85,100,-88,100,100,100,-65,-65,-70,-71,100,100,100,100,100,-86,100,100,100,100,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
401b1e38-1ee9-4edd-bb5e-58890b492f05,23:23.0,28,17,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,0.16801852,-0.846361935,-0.052583061,-86,100,100,100,100,-87,100,-81,-81,100,100,100,100,100,-87,100,100,100,-75,-75,-78,-77,100,100,100,100,100,-90,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b886bb90-0675-4fc4-ad7e-3fea231d5e44,26:51.0,25,17,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,0.338396251,-0.854897976,0.024994794,100,-87,100,100,100,100,100,-88,-84,100,100,100,-86,100,-83,100,100,100,-80,-78,-79,-78,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
e24b04b2-bedd-45f5-8ef9-b5cdf4ee8af1,25:53.0,26,17,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,-0.715530336,-0.504429519,-0.063743316,-84,100,100,100,100,-83,100,-87,-80,100,100,100,100,100,-87,100,100,100,-73,-77,-77,-78,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
352aadf1-5a55-462d-9282-942c185bc859,26:14.0,25,18,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,2.674663544,-0.76851517,1.242676497,-80,-92,100,100,100,-79,100,-84,-78,100,100,100,-85,100,-84,100,100,100,-68,-68,-70,-73,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
f51b28e2-aeb1-4e8a-8d5f-0893120e962d,27:51.0,24,17,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,-1.400506377,-0.37049973,-0.08454375,-91,-88,100,100,100,100,100,100,-87,100,100,100,100,100,-87,100,100,100,-70,-69,-67,-67,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
7a026db5-2644-4f16-9512-7a2854b1756c,24:58.0,27,17,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,-0.258927941,-0.523427248,-0.099668644,100,100,100,100,100,100,100,-84,-77,100,100,100,100,100,-84,100,100,100,-69,-69,-78,-79,100,100,100,100,100,-87,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
c41a1c4d-1ad9-4da9-bd93-6b3ea0c220d5,26:15.0,26,15,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,0.447287917,-0.725263357,0.126972795,100,-89,100,100,100,-84,100,100,100,100,100,100,100,100,-84,100,100,100,-58,-59,-68,-69,100,100,100,100,100,-80,100,100,100,100,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
87a6d8a3-a052-4e84-bd5b-7eaaf1e5b3fa,26:55.0,26,18,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,0.970276296,-1.340576649,0.643501103,100,100,100,100,100,-86,100,100,-83,100,100,100,100,100,-87,100,100,100,-71,-70,-72,-73,100,100,100,100,100,-85,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
eb537058-86e9-4c3d-a199-50ee3cb0f147,29:36.0,24,16,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,1.297006369,-0.490604788,-0.034469102,100,-87,100,100,100,-85,100,-85,-82,100,100,100,-85,100,-84,100,100,100,-64,-63,-75,-76,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7590e75a-e63a-46a5-ad71-b7cec8dd86c0,30:26.0,26,16,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,-2.285176992,-0.532434404,0.017855246,-81,-91,100,100,100,100,100,-80,-79,100,100,100,-81,100,-82,100,100,100,-66,-66,-74,-75,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
3f8306d7-2c3a-4415-ae3f-280fe68e04fe,28:18.0,28,18,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,0.217973143,-1.042832613,0.120623671,100,-85,100,100,100,-72,100,-78,-76,100,100,-86,100,100,-83,100,100,100,-67,-68,-68,-69,100,100,100,100,100,-82,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
e9f9470c-b708-403a-8be0-3b0026c77926,25:33.0,25,15,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,0.337851286,-0.630991399,0.019228399,100,-87,100,100,100,-87,100,-81,-77,100,100,100,-89,100,-87,100,100,100,-62,-61,-68,-68,100,100,100,100,100,-81,100,100,100,100,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
db0df66f-9749-4493-b510-b42ffa90f65a,25:34.0,24,18,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,1.527881145,-1.195232987,0.699892879,-89,-93,100,100,100,-78,100,-84,-89,100,100,100,100,100,-86,100,100,100,-75,-75,-70,-69,100,100,100,100,100,-84,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
d3b574af-4112-4748-ac4d-4ae42b42b3a6,27:03.0,27,15,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,0.035940666,-0.651852727,0.03634762,-80,-85,100,100,100,-83,100,-78,-77,100,100,100,-86,100,-78,100,100,100,-57,-58,-72,-71,100,100,100,100,100,-89,100,100,100,100,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2bebfbda-7931-41ee-a5d8-d77f93f3dd13,29:55.0,27,16,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,0.114850216,-0.562207878,0.070060581,-82,-84,100,100,100,-81,100,-77,-85,100,100,100,-82,100,-83,100,100,100,-63,-62,-72,-71,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
469bc16b-05d4-4df6-9584-55047894031d,27:10.0,21,16,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,-0.974622667,-0.463425547,-0.033320997,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,-83,-80,-80,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8d6be3ec-caa2-4c27-8973-c53f1364661f,23:11.0,22,15,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,0.461163044,-0.710172057,0.019997334,100,-83,100,100,100,100,100,-81,-81,-81,100,100,-82,100,-81,100,100,100,-61,-60,-69,-69,100,100,100,100,100,-88,100,100,100,100,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5e82c110-8e42-4289-b031-dc40df535252,29:21.0,23,17,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,2.096629858,-0.544046044,-0.097726904,-89,-88,100,100,100,100,100,-91,100,100,100,100,-93,100,-90,100,100,100,-77,-77,-72,-72,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
101962eb-5e5a-40fa-bdde-61623188f59f,30:40.0,22,17,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,-1.818611145,-0.564150155,-0.076771893,100,-84,100,100,100,-88,100,-88,-89,100,100,100,-84,100,-81,100,100,100,-66,-67,-67,-67,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3929add0-16fc-4edf-8c70-2dc2ba86d84f,27:46.0,22,16,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,0.734331548,-0.449391752,-0.080471009,100,-87,100,100,100,-86,100,-85,-83,-86,100,100,100,100,-86,100,100,100,-68,-69,-75,-74,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ac90fa77-3616-442a-8a4a-666b8443b6fb,32:45.0,21,18,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,-0.845193565,-0.371514678,-0.03388533,-85,-85,100,100,100,-86,100,-92,-89,100,100,100,-81,100,-83,100,100,100,-73,-74,-69,-69,100,100,100,100,100,-80,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5dccbfc2-1115-4170-8852-46be1c2af4a8,22:20.0,21,15,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,0.64958787,-0.886026204,0.024994794,100,-77,100,100,100,-89,100,-83,-87,-86,100,100,-88,100,-82,100,100,100,-63,-64,-69,-68,100,100,100,100,100,-87,100,100,100,100,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
d6fef7d0-5046-40e3-a664-57f5dc8084b0,24:57.0,23,18,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,2.786182642,-1.085071206,1.121036649,-86,-86,100,100,100,-81,100,-84,-85,100,100,100,-84,100,-80,100,100,100,-77,-75,-70,-69,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
61631052-66b7-4fe6-9020-5b4aef455693,27:38.0,27,18,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,0.156032622,-1.023366213,0.141897053,100,-87,100,100,100,-79,100,-83,-78,100,100,100,100,100,-80,100,100,100,-62,-61,-69,-70,100,100,100,100,100,-82,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
35213af6-fb15-461c-b082-a4c8aa567e42,23:48.0,23,15,4.4,59376e57-9d03-4b9d-af9b-36d6f617a935,Lab 115,0.371371716,-0.587923527,-0.018516403,-83,-77,100,100,100,-80,100,-81,-80,100,100,100,-83,100,-82,100,100,100,-66,-65,-72,-72,100,100,100,100,100,-87,100,100,100,100,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
